# GoalTracker 财报跟踪
股票代码,公司名称,行业,行业二级,行业三级,板块,林奇类型,披露日期,报告期,季度,营业收入,营收同比,毛利润,净利润,扣非净利润,扣非净利同比,经营现金流,销售收现,资本开支,ROE,毛利率
001301.SZ,尚太科技,电力设备,电池,电池化学品,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,45.095570181099994,33.1100988723,8.2519,3.9971558413999997,4.1587823274,-15.218241046496,-17.2283841867,26.625,7.5253,5.59,18.2986445067
002886.SZ,沃特股份,基础化工,塑料,改性塑料,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,10.697869236699999,18.0311315073,1.8019,0.2742566666,0.2009228489,63.345751008778,0.7429212465,10.7349,0.3751,1.53,16.843782046
002810.SZ,山东赫达,基础化工,化学制品,其他化学制品,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,12.2482976277,26.0454990502,4.1423,2.1299808844,2.0520864147,94.919510433102,2.7694955252,9.6576,0.3269,9.28,33.8197873281
600605.SH,汇通能源,商贸零售,一般零售,商业物业经营,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,0.8320101697,44.342854995,0.3541,0.2578548315,0.1510735178,1.33115987763,0.4770225577,0.9133,0.013,1.81,42.5630339985
600901.SH,江苏金租,非银金融,多元金融,租赁,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,35.1450010863,16.9079065611,,17.0915956735,16.820569,8.441057799643,-13.920955949200001,,,6.64,
600338.SH,西藏珠峰,有色金属,工业金属,铅锌,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,16.2586533604,44.8266679355,11.5025,3.5507312125999997,3.5837004879000003,18.84774695594,6.0538641649,18.9092,3.2518,7.7,70.7471029281
601609.SH,金田股份,有色金属,工业金属,铜,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,792.9965630639999,33.7407335256,18.5384,4.4229868708,2.2328119992,-15.22038031021,-49.7509744224,831.7621,4.3261,4.23,2.3377594947
001378.SZ,德冠新材,基础化工,塑料,膜材料,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,8.85008688,20.1657871725,1.4267,0.6093713483,0.5625922892,77.577122306469,0.8736007357,7.4194,1.8709,3.25,16.1211310515
601211.SH,国泰海通,非银金融,证券Ⅱ,证券Ⅲ,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,471.63077753,97.5628794336,,202.59526242,195.101641,168.015932621088,679.21371666,,,6.12,
002895.SZ,川恒股份,基础化工,农化制品,磷肥及磷化工,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,40.5812844128,20.7627425244,11.5774,5.6010983624,5.5344338555,7.910250662239,1.6423170832,42.1786,2.4441,7.14,28.5288189914
600444.SH,国机通用,机械设备,专用设备,其他专用设备,上交所主板A股,,2026-08-19,2026-06-30,2026Q2,4.7826803964,16.194316596,0.6069,0.3277983933,0.3135401411,-3.527720063339,-0.9421029256,3.4851,0.0015,4.323,12.6897764391
002043.SZ,兔宝宝,建筑材料,装修建材,其他建材Ⅲ,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,42.6651585316,17.403057941,6.9234,2.4730882393,2.6080279132,9.666202009536,2.1296852996,47.961,0.5815,7.22,16.2272057182
603332.SH,苏州龙杰,基础化工,化学纤维,涤纶,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,9.0904634056,29.7283948709,1.1776,0.5461277794,0.6448972575,218.699265269744,1.3962722624000001,10.1307,0.0354,4.11,12.9539489975
603588.SH,高能环境,环保,环境治理,固废治理,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,103.1907874289,54.0155208839,21.4739,10.217925817200001,9.7141511741,113.737638861457,-6.0680464337,126.4932,2.2643,10.139,20.809941729
002115.SZ,三维通信,通信,通信服务,通信工程及服务,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,120.7253388165,173.7581051798,3.6789,0.5039350516,0.4734597019,996.772830265569,-0.18960510390000002,127.4645,0.5871,2.44,3.0473507306
000506.SZ,招金黄金,有色金属,贵金属,黄金,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,3.6291572879,85.131256022,2.0302,2.2679824989,1.0383943404,666.390358384765,0.554439155,3.5639,0.9146,28.34,55.9424937896
002191.SZ,劲嘉股份,轻工制造,包装印刷,纸包装,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,15.9021405741,28.3983199129,2.2499,0.48269674149999997,0.39729604090000004,-60.667870863001,-1.5815680825999998,19.5227,0.2627,0.78,14.1483963647
002207.SZ,*ST准油,石油石化,油服工程,油田服务,深交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,1.5672355135,28.8490567562,-0.0462,-0.18689642329999998,-0.19452676489999998,-0.907599037416,-0.6496103329,1.6027,0.0272,-105.89,-2.945274702
603281.SH,江瀚新材,基础化工,化学制品,有机硅,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,10.9178075358,15.5353334859,2.7749,1.7809458664,1.7527830569,-11.7845667239,1.0557818222,7.4108,0.7497,3.65,25.4167312411
600673.SH,东阳光,综合,综合Ⅱ,综合Ⅲ,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,93.7552447664,31.6090059632,18.3502,3.8926208881999997,3.6601959833,-23.982288348044,25.121400487800003,84.3428,71.6603,3.9,19.5724821341
002859.SZ,洁美科技,电子,其他电子Ⅱ,其他电子Ⅲ,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,11.6861674522,21.4226325324,3.8882,1.3776538278000001,1.0128748818000002,6.459014789308,1.0531072294,10.7095,2.66,4.31,33.2719872978
600889.SH,*ST京化,机械设备,通用设备,其他通用设备,上交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,4.344748357099999,15.6020129923,1.2274,0.469112761,0.2107996148,122.723041242013,1.4370627314,3.9038,1.0075,3.16,28.2506042909
601112.SH,振石股份,建筑材料,玻璃玻纤,玻纤制造,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,38.2334288803,16.7432343035,8.4673,4.6493097408,4.4420694171,12.435658972553,4.9408755996,25.4357,1.2655,7.57,22.1462371803
603398.SH,*ST沐邦,电力设备,光伏设备,硅料硅片,上交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,1.6810951246999999,19.2729161557,-0.9751,-2.2056192444,-1.9905183804,4.761856167786,-1.5375099399,0.7449,0.0016,,-58.0013609446
002846.SZ,英联股份,轻工制造,包装印刷,金属包装,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,13.1286064727,21.4659184532,1.6421,0.3235297432,0.2686831961,36.969379845924,2.2190540702,11.9479,1.224,2.27,12.5075755642
002080.SZ,中材科技,建筑材料,玻璃玻纤,玻纤制造,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,162.5736608437,21.9475501368,34.6175,12.0770274873,10.9540463489,35.543552723634,-2.0000516565,164.3807,20.6189,5.92,21.2934516755
603580.SH,艾艾精工,基础化工,塑料,其他塑料制品,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,2.1870319247,114.1537316252,0.5193,0.0566890315,0.0477326374,-45.123479799453,0.11153484539999999,1.5622,0.053,1.25,23.7439430872
002192.SZ,融捷股份,有色金属,能源金属,锂,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,15.2420516781,402.3507799318,11.639,10.015995118400001,10.0444043252,1269.62891257714,4.4218073680000005,13.315,2.3222,24.58,76.3610647268
002245.SZ,蔚蓝锂芯,电力设备,电池,锂电池,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,48.575089327,30.3482210273,9.8592,5.109705952,5.0260727169,41.24844798923,5.3977598784000005,53.7644,3.9117,6.51,20.2968453047
002803.SZ,吉宏股份,商贸零售,互联网电商,跨境电商,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,37.358169892199996,15.5338330336,17.6789,1.5774748069,1.4836500722,30.976642191496,3.024532062,35.8892,1.4824,5.68,47.3228201839
000902.SZ,新洋丰,基础化工,农化制品,复合肥,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,112.8069373336,20.0339798211,19.2925,9.6099559962,9.5377677294,4.633147836408,4.6682698102,98.1738,9.1167,7.81,17.1022688704
601677.SH,明泰铝业,有色金属,工业金属,铝,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,211.18578561279998,24.231694841,20.5951,14.067558484700001,13.5687838985,64.288782106769,5.8111674253,154.8395,3.5155,7.09,9.7521340104
603556.SH,海兴电力,电力设备,电网设备,电工仪器仪表,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,23.8791242689,24.6636644533,8.9185,3.2366280712999997,2.6440247177000002,-17.512581584422,0.0080239054,26.7797,0.695,4.25,37.3485975255
002407.SZ,多氟多,基础化工,化学制品,氟化工,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,70.35840642720001,62.5493012967,15.1765,5.118616219100001,4.9571647807999994,10407.5455187663,3.3636987683,55.5916,4.8477,5.94,21.5703403337
600366.SH,宁波韵升,有色金属,金属新材料,磁性材料,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,33.366606611,42.0220388493,6.9327,2.7409538525999997,2.3786629112999997,168.458224777248,2.0502683497,33.5794,0.7057,4.29,20.7774458297
605299.SH,舒华体育,轻工制造,文娱用品,娱乐用品,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,7.886756414700001,28.3675938734,2.4818,0.464234236,0.45291124039999997,158.112243039924,-0.1508367338,9.1982,0.221,3.61,31.4681981844
003022.SZ,联泓新科,电力设备,光伏设备,光伏辅材,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,53.656947410200004,84.3071289737,12.8061,4.2686550723000005,4.2492814962,165.949169392384,6.361052438400001,56.458,12.5668,5.59,23.8666692814
603284.SH,林平发展,轻工制造,造纸,大宗用纸,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,17.2709260878,41.1260315457,1.5996,1.1640629123000001,1.1315982186,23.959431572155,0.8757084269,16.4332,0.1869,5.78,9.2619766935
600753.SH,ST海钦,交通运输,物流,原材料供应链服务,上交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,7.9601303775,24.807910288,0.2485,0.2097798669,0.1898083075,263.82023249131,0.6155510865,8.7147,0.009,27.62,3.122331751
603293.SH,埃泰克,汽车,汽车零部件,汽车电子电气系统,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,17.7897369574,16.9216650709,3.215,0.9340872897,0.8674003970999999,1.316513556512,1.7372343654,15.4496,0.7072,4.68,18.0723772431
603893.SH,瑞芯微,电子,半导体,数字芯片设计,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,28.7652820623,40.6035594528,13.1719,8.590289008600001,8.3948789296,62.769780516411,8.0036662496,30.5819,1.6738,18.34,45.7909824874
002406.SZ,远东传动,汽车,汽车零部件,底盘与发动机系统,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,9.045583257999999,25.9402543001,2.3379,1.00523449,0.8289985637999999,102.881849399862,1.0975278628,7.9268,0.1331,2.44,25.8459295992
603093.SH,南华期货,非银金融,多元金融,期货,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,8.791419039500001,48.1764200269,,3.8830902443,3.8448354780000003,65.87991269409,54.1313565584,,,6.76,
603129.SH,春风动力,汽车,摩托车及其他,摩托车,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,133.8607524716,35.8243216024,36.4889,10.646247455900001,10.5036195722,10.441014705075,22.465749756999998,137.4957,7.5781,13.36,27.2588539428
603189.SH,*ST网达,计算机,软件开发,垂直应用软件,上交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,1.7454245726,36.9512138857,0.205,-0.12053180849999999,-0.15673223,-982.338042634679,-0.2526927587,1.2113,0.313,-0.81,11.7454567226
603196.SH,璞源材料,纺织服饰,服装家纺,非运动服装,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,7.7219413021,104.253587922,3.7625,0.5916133929999999,0.5446164111999999,5827.43102704189,0.9992876051,5.988,0.8801,3.0,48.7243084388
600078.SH,澄星股份,基础化工,农化制品,磷肥及磷化工,上交所主板A股,,2026-08-18,2026-06-30,2026Q2,21.3787918198,20.3681017054,4.0811,1.1763188606000001,1.1770671927,453.636369801363,2.2586542735,15.2448,0.7818,6.77,19.089391105
600243.SH,*ST海华,机械设备,通用设备,其他通用设备,上交所风险警示板A股,,2026-08-18,2026-06-30,2026Q2,1.896936357,68.2413354591,0.2022,-0.14277551119999998,-0.1596409875,-212.315226087133,-0.3308535454,2.6629,0.0413,-2.59,10.6578909858
000819.SZ,岳阳兴长,石油石化,炼化及贸易,其他石化,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,24.3305629587,59.1170278879,3.7636,0.1421402017,0.12287208279999999,141.14380110569,-0.2729609213,24.4047,1.1792,0.68,15.4685846587
605020.SH,永和股份,基础化工,化学制品,氟化工,上交所主板A股,,2026-08-17,2026-06-30,2026Q2,31.3410493792,28.1591303903,9.5371,5.128917443,5.267151209100001,96.747068338608,4.2409862148,18.7708,4.5013,8.59,30.4299406124
002309.SZ,中利集团,电力设备,电网设备,线缆部件及其他,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,14.783047017000001,76.566777605,1.3422,1.1492126569,-0.8467374967,21.287268351656,-4.6156943574,9.0504,0.2021,6.02,9.0793089196
002028.SZ,思源电气,电力设备,电网设备,输变电设备,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,107.9520771032,27.0490902851,32.88,14.6371601188,13.9821955877,13.11828600484,2.2721282334,111.9963,4.5806,9.01,30.4579609268
001267.SZ,汇绿生态,通信,通信设备,通信网络设备及器件,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,10.368556736799999,49.0075906313,2.1007,0.27089590760000004,0.2400239287,-21.467878810217,-4.7705242273,9.7988,1.707,1.67,20.2606158642
603669.SH,灵康药业,医药生物,化学制药,化学制剂,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,2.5745794737,50.0271209486,1.0636,0.2111269334,0.18420758480000002,140.445271252172,-0.1420139665,2.4622,0.0203,3.35,41.3130295478
002772.SZ,众兴菌业,农林牧渔,种植业,食用菌,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,10.853595648599999,19.5533571019,3.3575,1.9084928713999998,1.675403386,207.934832554688,1.7160229894999999,10.9587,3.017,5.34,30.9341683706
600633.SH,浙数文化,传媒,游戏Ⅱ,游戏Ⅲ,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,17.272865036600002,22.1572468526,7.0856,3.013944412,2.1980218828,8.366059421884,1.8231008111000002,27.1055,0.1192,2.9,41.021721382
603697.SH,有友食品,食品饮料,休闲食品,零食,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,10.337136192000001,34.0824517139,2.3858,1.2411943878,1.0670532804000001,15.002999665735,1.9733692165999999,10.1328,0.4013,6.82,23.0800350695
002863.SZ,今飞凯达,汽车,汽车零部件,轮胎轮毂,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,30.5675335772,18.2511999438,4.1529,0.4955213892,0.2964139696,10.559227513817,0.1570611966,31.9637,2.9314,1.75,13.5859312787
002396.SZ,星网锐捷,通信,通信设备,通信网络设备及器件,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,107.2893571324,20.7331209302,32.0113,3.727078207,2.7416364868,45.909029033829,-35.664909867,99.7039,1.6755,5.21,29.8364129877
603711.SH,香飘飘,食品饮料,饮料乳品,软饮料,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,12.7668876239,23.3140734099,4.4818,0.1085966436,-0.014796698700000001,98.669847437572,-1.3696529271,13.8402,0.5014,0.31,35.104952034
600183.SH,生益科技,电子,元件,印制电路板,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,190.2561176613,50.0454791459,58.3939,32.8697727833,29.0770235156,110.991530841124,29.8320542239,145.2049,18.8464,18.17,30.6922750301
000595.SZ,新能股份,公用事业,电力,风力发电,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,4.0492690382,20.686175712,1.2669,0.2883988514,0.284545871,167.768331879737,3.5556908416,4.3019,6.1172,5.83,31.286140433
000698.SZ,ST沈化,石油石化,炼化及贸易,炼油化工,深交所风险警示板A股,,2026-08-15,2026-06-30,2026Q2,31.281726630999998,21.7480363713,2.696,0.7780758918999999,0.7516606929,37.579156001823,1.7808804827000002,31.5101,1.0072,5.48,8.6183944831
603809.SH,豪能股份,汽车,汽车零部件,底盘与发动机系统,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,14.9508221315,19.311770506,4.193,1.8785861348,1.8424992387,7.285907538695,0.7782292979000001,10.0647,5.8147,4.99,28.0452811258
603997.SH,继峰股份,汽车,汽车零部件,车身附件及饰件,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,130.7768543839,24.2759603967,20.3793,3.6504411129000003,3.0825548427,63.481790223564,2.4316515113,108.8772,6.2496,6.7,15.583228042
600298.SH,安琪酵母,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ,上交所主板A股,,2026-08-15,2026-06-30,2026Q2,91.86922783899999,16.300503045,24.6191,8.8094719863,7.9401324850999995,7.016760409753,1.998581575,96.9394,7.4323,7.06,26.7979396289
002850.SZ,科达利,电力设备,电池,锂电池,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,92.0847664642,38.584142277,19.082,9.4301860591,9.1712583066,27.354962681836,8.380304553,80.4753,9.5716,6.84,20.7221995894
002648.SZ,卫星化学,基础化工,化学原料,其他化学原料,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,307.13154590560003,30.9167563939,86.2845,62.26634598,60.5291538261,109.009446093103,96.2927588125,333.8785,7.2677,17.28,28.0936494598
603615.SH,茶花股份,轻工制造,家居用品,其他家居用品,上交所主板A股,,2026-08-14,2026-06-30,2026Q2,11.948352135799999,219.40023019,0.9038,0.08596561119999999,0.0820173629,314.605826545567,-0.9602579619,11.3289,0.0438,0.75,7.5638796432
603256.SH,宏和科技,建筑材料,玻璃玻纤,玻纤制造,上交所主板A股,,2026-08-14,2026-06-30,2026Q2,10.4783947058,90.3889432493,6.2182,3.7948659764999997,3.7270557625,350.879246536176,2.7852063279,7.7224,15.8628,15.28,59.343007344
603444.SH,吉比特,传媒,游戏Ⅱ,游戏Ⅲ,上交所主板A股,,2026-08-14,2026-06-30,2026Q2,37.2684229778,48.01380786,34.9234,10.915364953900001,10.8670785597,67.769477354043,12.7286846363,38.2333,0.0458,18.57,93.7077935337
001311.SZ,多利科技,汽车,汽车零部件,其他汽车零部件,深交所主板A股,,2026-08-14,2026-06-30,2026Q2,24.685949421900002,42.3244377428,3.8755,1.6854275582,1.6454111602000001,13.366936443822,2.6832822486000003,13.0443,5.2973,3.58,15.6994100205
603025.SH,大豪科技,机械设备,自动化设备,工控设备,上交所主板A股,,2026-08-14,2026-06-30,2026Q2,18.2957952089,23.3647757674,8.4455,5.3214019829,5.3353517253,33.55423749109,3.5527190019,17.2398,0.0985,18.87,46.1611516656
603920.SH,世运电路,电子,元件,印制电路板,上交所主板A股,,2026-08-14,2026-06-30,2026Q2,30.131378886999997,16.8440432291,4.0852,0.8408295599,0.5231503554,-85.327311558538,2.6375573089,28.8497,4.7434,1.29,13.5581053749
603236.SH,移远通信,通信,通信设备,通信终端及配件,上交所主板A股,,2026-08-13,2026-06-30,2026Q2,152.59467738889998,32.1566895914,28.5541,6.0231843634,5.8222698972,29.028354664257,-3.7833670043,121.9158,4.5125,8.38,18.7123653563
600989.SH,宝丰能源,基础化工,化学原料,煤化工,上交所主板A股,,2026-08-13,2026-06-30,2026Q2,301.97583541330005,32.3321115262,131.5504,97.278186965,92.0988701974,65.068561484052,119.6433849535,341.8293,46.0299,18.61,43.5632332124
603530.SH,神马电力,电力设备,电网设备,线缆部件及其他,上交所主板A股,,2026-08-13,2026-06-30,2026Q2,8.9452039515,26.9757095416,4.2357,2.147933938,2.0934483040000003,32.235573472719,2.5255174987999998,6.9304,0.6838,11.46,47.3514694418
603538.SH,美诺华,医药生物,化学制药,原料药,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,8.588171336,26.7946571868,2.5139,0.6368913909,0.6339888014,72.50185040412,0.25235869920000004,6.7432,0.5116,2.42,29.2720489397
601886.SH,江河集团,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,108.23926419360001,15.9048327179,17.7809,4.4053474157,4.4844921991,34.091113514736,-7.0057035784,110.7844,1.9498,6.0,16.4274246959
000546.SZ,金圆股份,环保,环境治理,固废治理,深交所主板A股,,2026-08-12,2026-06-30,2026Q2,68.6362642109,63.8705611984,-1.2035,-2.3550075186000003,-2.3545684228,-64.126080308297,-1.7115581231,74.9004,0.1879,-6.23,-1.753504283
603897.SH,长城科技,电力设备,电网设备,线缆部件及其他,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,75.8157566565,20.6780488467,3.2724,1.4175210493000001,1.3566328229,3.425757853458,0.043243047199999995,80.6052,0.1817,5.64,4.3161994254
603701.SH,德宏股份,汽车,汽车零部件,底盘与发动机系统,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,5.6507684902,36.6132928555,0.7546,0.12250097130000001,0.1127463273,66.3857196669,-0.8579830403,2.9813,0.0707,1.51,13.3541180356
601138.SH,工业富联,电子,消费电子,消费电子零部件及组装,上交所主板A股,,2026-08-12,2026-06-30,2026Q2,5578.60645,54.634987688,398.9085,237.40458,229.84123,96.986957311722,73.91463,5466.5255,90.9188,13.36,7.1506831245
600255.SH,鑫科材料,有色金属,金属新材料,其他金属新材料,上交所主板A股,,2026-08-11,2026-06-30,2026Q2,27.2323687388,25.546802578,2.174,0.4261146319,0.3840624326,170.718458737946,-3.8513603728,27.3712,0.3564,2.88,7.9830952517
002587.SZ,奥拓电子,电子,光学光电子,LED,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,4.1558481307,32.8342207176,1.4041,0.1366689505,0.1310380739,37.662391048147,-0.9985608333,3.7164,0.0314,1.03,33.7864951014
000680.SZ,山推股份,机械设备,工程机械,工程机械整机,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,82.7751273475,18.1898498507,18.5568,6.810760038300001,6.8110466738,20.028968162588,3.2705344825,73.7987,0.183,10.49,22.4183783116
002137.SZ,实益达,电子,光学光电子,LED,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,3.6214798589,17.1241004683,0.6097,0.3203142828,0.10230946710000001,-43.965160506782,0.075387866,3.4762,0.0588,2.09,16.8368125644
603119.SH,浙江荣泰,汽车,汽车零部件,其他汽车零部件,上交所主板A股,,2026-08-11,2026-06-30,2026Q2,8.9837578616,56.9259067795,3.2851,1.5014991231,1.4623022422,31.080086616979,2.5533118358,7.5154,1.2533,7.15,36.5673857244
002825.SZ,纳尔股份,基础化工,塑料,其他塑料制品,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,11.9714589352,23.1400487974,2.1855,0.4548732197,0.38449708969999996,-48.180107105899,0.8948817923000001,11.5013,0.709,2.82,18.2560764075
000703.SZ,恒逸石化,石油石化,炼化及贸易,炼油化工,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,673.0930531880999,20.2810654211,103.0558,59.0166522178,58.860846753900006,3838.89179542154,-4.8795290618000005,680.91,31.9366,21.32,15.3107823515
600683.SH,京投发展,房地产,房地产开发,住宅开发,上交所主板A股,,2026-08-11,2026-06-30,2026Q2,38.5142606745,831.6333246438,2.6379,-3.1320022639,-2.9442459197,-4.38061152483,-2.3140925478,14.8645,0.0077,,6.8490534067
000762.SZ,西藏矿业,有色金属,能源金属,锂,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,5.4100697309,304.5774682034,2.3621,0.6006632910999999,0.5824053075,353.251696494129,2.4484733067,5.7849,2.1828,2.03,43.6607273546
000911.SZ,*ST广糖,农林牧渔,农产品加工,其他农产品加工,深交所风险警示板A股,,2026-08-11,2026-06-30,2026Q2,15.824473968900001,17.3917363772,1.4325,-0.1602860377,-0.280428752,-2422.77802738455,-11.7370242753,17.3621,0.3464,,9.052699245
600203.SH,福日电子,电子,消费电子,消费电子零部件及组装,上交所主板A股,,2026-08-11,2026-06-30,2026Q2,79.23002533100001,48.5736249284,4.5981,0.8334972654999999,0.1524304943,755.902161272568,-4.5496140169,86.8819,0.7757,5.05,5.8034501237
000408.SZ,藏格矿业,基础化工,农化制品,钾肥,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,20.6487802942,23.0454935619,13.7706,36.3808137005,37.0569323872,104.915801964857,9.841579151,19.0938,0.8833,21.19,66.689523214
600768.SH,富邦新材,有色金属,工业金属,铝,上交所主板A股,,2026-08-11,2026-06-30,2026Q2,10.2485562883,91.0354873547,1.8156,0.585123692,0.4849609458,523.542804772946,-2.6645547556,9.0452,0.0175,12.75,17.7157126002
002246.SZ,北化股份,基础化工,化学制品,民爆制品,深交所主板A股,,2026-08-10,2026-06-30,2026Q2,13.3650693876,18.1641205671,4.98,2.2529242266,1.9896046142,141.731776362952,2.4296593811,13.9792,1.6507,7.12,37.261198275
603102.SH,百合股份,食品饮料,食品加工,保健品,上交所主板A股,,2026-08-10,2026-06-30,2026Q2,5.0361638718,19.8090971798,1.8574,0.6207268241,0.6032510846,-13.375388053386,0.574807781,5.3441,0.2267,3.62,36.8806463408
001258.SZ,立新能源,公用事业,电力,风力发电,深交所主板A股,,2026-08-10,2026-06-30,2026Q2,6.439052587999999,29.7534495347,2.0933,0.7302385179,0.703142178,1568.32733221142,2.8421981486,5.5419,4.8298,2.37,32.5088960649
001221.SZ,悍高集团,轻工制造,家居用品,其他家居用品,深交所主板A股,,2026-08-10,2026-06-30,2026Q2,16.7804875341,15.7404643334,6.0097,2.9231831687,2.7890025963,6.820073442402,2.4698248269,18.9769,4.2977,9.91,35.8134442673
002741.SZ,光华科技,电子,电子化学品Ⅱ,电子化学品Ⅲ,深交所主板A股,,2026-08-08,2026-06-30,2026Q2,22.4764262009,75.3218396688,3.0737,0.9428497792,0.9161337285,67.284338408222,-2.4113644248,14.633,0.1363,4.75,13.6754060762
002200.SZ,交投生态,建筑装饰,基础建设,园林工程,深交所主板A股,,2026-08-08,2026-06-30,2026Q2,2.8848792103,209.1562160739,0.5643,0.5319711221,0.2831191457,179.768874572788,-0.3864513949,2.6693,0.0012,4.05,19.5590432863
000695.SZ,滨海能源,电力设备,电池,电池化学品,深交所主板A股,,2026-08-08,2026-06-30,2026Q2,4.1930117348,78.5436808259,0.3757,-0.2824682682,-0.2812824015,29.101468365571,-3.0231115761000003,2.3781,9.1438,-14.79,8.9610233423
605358.SH,立昂微,电子,半导体,半导体材料,上交所主板A股,,2026-08-08,2026-06-30,2026Q2,20.942638709,25.7225804429,2.8111,0.8397261519,0.292507,123.194831125846,3.7049051279,18.3296,3.1894,1.13,13.4227966512
605007.SH,五洲特纸,轻工制造,造纸,特种纸,上交所主板A股,,2026-08-08,2026-06-30,2026Q2,48.9470441983,18.7567082445,4.9859,2.2989456409,2.2605069380000002,96.870012906731,1.0593397003,48.9268,13.5955,6.13,10.1863167147
001389.SZ,广合科技,电子,元件,印制电路板,深交所主板A股,,2026-08-08,2026-06-30,2026Q2,43.882602347399995,80.9775863738,17.234,9.555882474299999,9.3940206437,96.711491076802,9.368924160599999,33.5158,17.8552,16.05,39.2728845228
603822.SH,ST嘉澳,基础化工,化学制品,其他化学制品,上交所风险警示板A股,,2026-08-08,2026-06-30,2026Q2,22.863874571,76.103235435,5.3882,0.6715897723,0.7158732284,190.227015986528,5.3279459761000005,24.6587,2.7146,16.33,23.5665297772
002519.SZ,银河电子,国防军工,地面兵装Ⅱ,地面兵装Ⅲ,深交所主板A股,,2026-08-08,2026-06-30,2026Q2,4.4148057901,114.4726247664,0.8188,0.0544115109,-0.0299500616,91.694535735652,-0.0501673865,1.7172,0.0227,0.25,18.5474540043
