# GoalTracker 财报跟踪（全市场 2026 中报：披露日期抓取 + earnings 目录补充 + 分类地图点名补抓缺失代码）
股票代码,公司名称,行业,行业二级,行业三级,板块,林奇类型,披露日期,报告期,季度,营业收入,营收同比,毛利润,净利润,扣非净利润,扣非净利同比,经营现金流,销售收现,资本开支,ROE,毛利率
002957.SZ,科瑞技术,机械设备,自动化设备,工控设备,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,14.683853716199998,32.7143214977,4.7402,1.6122701544,1.2070252629,1.345427496634,1.0233300618999999,16.7335,1.2865,4.88,32.282024833
002958.SZ,青农商行,银行,银行Ⅱ,农商行Ⅲ,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,53.16345,-7.5686874301,,21.94712,22.78538,9.881078682896,5.81265,,,5.36,
002959.SZ,小熊电器,家用电器,小家电,厨房小家电,深交所主板A股,,2026-08-14,2026-06-30,2026Q2,23.4877217275,-7.3410775961,8.6159,1.2027488235,1.0944938411,-41.588503326403,2.0365576748,26.0545,0.3289,3.9,36.6827421755
002960.SZ,青鸟智控,机械设备,专用设备,楼宇设备,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,20.210705565999998,-6.0125011611,7.5902,1.3870943531,0.9244933159000001,-38.549405253716,0.3395727246,24.0117,1.378,2.16,37.5552359848
002961.SZ,瑞达期货,非银金融,多元金融,期货,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,7.983152489400001,60.28,,4.1009285529,4.0057292131,75.930006153039,-18.6725777795,,,10.12,
002962.SZ,五方光电,电子,光学光电子,光学元件,深交所主板A股,,2026-08-11,2026-06-30,2026Q2,6.1870153395,1.0942933625,0.7615,0.1480875236,0.1001927672,-54.15126617826,1.1523675582,6.168,0.3599,0.83,12.3074148748
002963.SZ,豪尔赛,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ,深交所主板A股,,2026-08-14,2026-06-30,2026Q2,1.2088986881000001,-23.5187598165,0.2488,-0.2831029855,-0.2908782424,3.761462333273,0.1065657734,1.8882,0.0003,-2.41,20.5823976938
002965.SZ,祥鑫科技,汽车,汽车零部件,其他汽车零部件,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,42.8452638658,19.9358923345,4.2061,-0.19481002949999998,-0.2302938187,-121.75829198889,-0.9975878809000001,29.88,1.1018,-0.46,9.817058757
002966.SZ,苏州银行,银行,银行Ⅱ,城商行Ⅲ,,,2026-08-27,2026-06-30,2026Q2,73.54442822,13.0804527809,,34.01080212,34.05915,9.860287514709,379.13555223,,,6.12,
002967.SZ,广电计量,社会服务,专业服务,检测服务,深交所主板A股,,2026-08-21,2026-06-30,2026Q2,16.8568085506,14.0321381596,7.3443,1.2180480552,1.0416581195999999,24.83338720807,1.2281812255,15.3288,2.3009,2.59,43.5686448289
002968.SZ,新大正,房地产,房地产服务,物业管理,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,15.7671271579,4.9037238565,2.1237,0.7241924143999999,0.7527649528,14.970229540321,-1.0261839947,,0.3114,5.8,13.4693955997
002969.SZ,嘉美包装,轻工制造,包装印刷,金属包装,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,13.7114811979,9.1154185078,2.1423,0.7037589119,0.7316637859999999,350.052611829044,2.9536469207,,1.1369,2.27,15.6238012807
002970.SZ,锐明技术,计算机,计算机设备,其他计算机设备,,,2026-08-27,2026-06-30,2026Q2,12.3752025691,7.0860969842,5.2094,1.1101265103,1.1006477934,-38.172045150384,-3.8249939445999996,12.9842,0.5429,5.25,42.0954363277
002971.SZ,和远气体,基础化工,化学制品,其他化学制品,深交所主板A股,,2026-08-21,2026-06-30,2026Q2,8.550303484299999,6.1246485901,1.7649,0.3598655277,0.3333310192,-1.258484099164,1.5560184112,7.123,2.4794,1.99,20.6411020736
002972.SZ,科安达,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,深交所主板A股,,2026-08-22,2026-06-30,2026Q2,1.7117428705000002,6.670572745,1.1617,0.46954033920000005,0.4389866312,-9.645930194452,0.37932727229999996,1.8207,0.2248,3.79,67.8662648357
002973.SZ,侨银股份,环保,环境治理,固废治理,深交所主板A股,,2026-08-19,2026-06-30,2026Q2,16.318195896400002,-12.762637949,3.7899,0.4356648687,0.5916019467,-54.985663613337,2.5320917331,15.6982,1.5244,1.68,23.2248453068
002975.SZ,博杰股份,机械设备,自动化设备,工控设备,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,11.216627662899999,66.8401805729,5.5349,1.7101410087,1.6773476271,1074.50911270199,0.9901248907,11.5348,0.8989,7.19,49.3459165415
002976.SZ,瑞玛精密,汽车,汽车零部件,其他汽车零部件,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,9.7888776767,4.6409789554,1.5345,-0.1615269008,-0.24046566239999997,-257.773393576436,-0.10802327699999999,8.217,0.1213,-1.12,15.676356617
002977.SZ,*ST天箭,国防军工,军工电子Ⅱ,军工电子Ⅲ,深交所风险警示板A股,,2026-08-27,2026-06-30,2026Q2,0.146921947,-78.2770713102,0.0747,-0.0198716428,-0.020905384,69.282920158559,0.086351242,0.4409,0.0046,-0.23,50.8604125699
002978.SZ,安宁股份,有色金属,小金属,其他小金属,,,2026-08-28,2026-06-30,2026Q2,10.1461929432,-8.3728833564,6.1808,3.4079553413,3.3750431180000002,-23.783900297282,3.1122423616000003,9.4675,7.1747,3.87,60.9173544826
002979.SZ,雷赛智能,机械设备,自动化设备,机器人,深交所主板A股,,2026-08-27,2026-06-30,2026Q2,12.471447191800001,39.9166324726,4.883,1.9362578028,1.8772657242,61.592756887638,0.43366289189999996,,0.2582,10.23,39.1534727069
002980.SZ,华盛昌,电力设备,电网设备,电工仪器仪表,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,4.7900369144,37.0934652756,1.9056,0.7518539868,0.6843829862,66.039480171188,0.2872192065,,0.5924,6.53,39.7816561303
002981.SZ,朝阳科技,电子,消费电子,消费电子零部件及组装,深交所主板A股,,2026-08-03,2026-06-30,2026Q2,8.0363919532,-8.0306899281,1.4135,0.0741068638,0.0651083701,-86.58245479331,0.19335640969999998,7.5664,0.3581,0.7,17.5893095861
002982.SZ,湘佳股份,农林牧渔,养殖业,肉鸡养殖,深交所主板A股,,2026-08-22,2026-06-30,2026Q2,23.1649975592,8.572284947,2.9847,-0.12094814949999999,-0.1829505541,-238.148323097694,0.8354191039,23.5288,1.3643,-0.7,12.8843749544
002983.SZ,芯瑞达,电子,光学光电子,LED,深交所主板A股,,2026-08-20,2026-06-30,2026Q2,5.10006882,3.8365043502,1.1006,0.508186103,0.47100130450000005,-28.687227086386,0.7192777551,5.2383,0.3901,3.68,21.5796806777
002984.SZ,森麒麟,汽车,汽车零部件,轮胎轮毂,,,2026-08-25,2026-06-30,2026Q2,44.2157431999,7.3332775642,8.6525,4.201375484100001,4.0280723744,-39.628007320888,4.5247290228,41.9624,2.7856,3.03,19.5687126015
002985.SZ,北摩高科,国防军工,航空装备Ⅱ,航空装备Ⅲ,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,4.6937575139,2.0625142165,2.5408,1.0054181207,0.9642465311,20.807435151735,-1.5121938178999998,,0.5571,3.67,54.1308624098
002986.SZ,宇新股份,石油石化,炼化及贸易,其他石化,深交所主板A股,,2026-08-27,2026-06-30,2026Q2,56.7271325229,64.6971153964,4.8586,1.0891700695,1.0286642896,442.802428833863,2.6770112333,59.3261,2.4749,2.79,8.5649374575
002987.SZ,京北方,计算机,软件开发,垂直应用软件,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,23.3628700098,-1.0452667806,4.9272,0.9882082534000001,0.9415816598000001,-14.416765153853,-5.5366443295000005,,0.3121,3.3,21.0897678754
002988.SZ,豪美新材,有色金属,工业金属,铝,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,41.439647655,15.6038218232,3.9947,0.8101576194,0.7993007015000001,-8.75695570641,-1.6021848636000002,36.9314,2.3079,3.01,9.6397292531
002989.SZ,中天精装,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,0.8965702998999999,-30.0688411256,0.0746,-0.3469391046,-0.6938860732,-54.917580224008,1.0794413172,1.5539,0.1372,-2.43,8.3186826296
002990.SZ,盛视科技,计算机,计算机设备,其他计算机设备,深交所主板A股,,2026-08-20,2026-06-30,2026Q2,7.3428222788,33.7342910379,3.0494,1.0666044672,1.043028302,566.837080367376,-13.1732339382,9.6515,9.7936,4.2,41.5296543674
002991.SZ,甘源食品,食品饮料,休闲食品,零食,深交所主板A股,,2026-08-22,2026-06-30,2026Q2,10.6954698716,13.1795982064,3.4259,0.8008093379000001,0.6784275520999999,6.792572396172,1.6712632496000002,11.8539,0.3485,4.57,32.031462612
002992.SZ,宝明科技,电子,光学光电子,LED,,,2026-08-28,2026-06-30,2026Q2,5.5737732482,-15.750256871,0.8473,-0.2179332147,-0.21816682129999998,-82.017596735171,-0.2561452031,5.4652,0.4089,-2.95,15.2017531225
002993.SZ,奥海科技,电子,消费电子,消费电子零部件及组装,深交所主板A股,,2026-08-27,2026-06-30,2026Q2,79.23256248220001,148.3326525532,6.2311,0.45817101920000003,-0.1296043107,-106.720410367438,-37.3928332057,51.1754,1.3638,0.95,7.8643142062
002995.SZ,天地在线,传媒,广告营销,营销代理,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,5.0514494122,-22.751293118,0.3228,-0.014545735800000001,-0.0302867427,91.131839383439,0.2148046975,4.408,0.0229,-0.18,6.3908500503
002996.SZ,顺博合金,有色金属,工业金属,铝,深交所主板A股,,2026-08-27,2026-06-30,2026Q2,84.47390803479999,18.5434302763,2.87,1.9489131466,1.3906253825,-12.124351878324,-9.7530934356,108.6019,1.7626,5.72,3.3975094569
002997.SZ,瑞鹄模具,汽车,汽车零部件,其他汽车零部件,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,18.6701280031,12.3097352148,4.6336,2.4092072643,2.2647390227,4.521963756451,1.4172388202000001,16.6942,0.9152,9.3,24.8183634243
002998.SZ,优彩资源,基础化工,化学纤维,涤纶,深交所主板A股,,2026-07-16,2026-06-30,2026Q2,13.3005624406,7.8659235477,1.794,0.8258627603,0.7589629784,96.756435346592,0.4172632779,12.4279,0.7373,4.57,13.4880068081
002999.SZ,天禾股份,基础化工,农化制品,复合肥,深交所主板A股,,2026-08-25,2026-06-30,2026Q2,85.8680159933,11.4802225094,5.3489,0.3054744903,0.1478403811,-11.764819570939,-7.7604949502,82.2915,0.2987,2.47,6.2292619702
003000.SZ,劲仔食品,食品饮料,休闲食品,零食,,,2026-08-25,2026-06-30,2026Q2,13.833416597100001,23.0841583378,3.499,1.0641278148,0.964855074,10.912668696885,1.5943587072999998,15.6053,1.813,7.43,25.2935064461
003001.SZ,中岩大地,建筑装饰,专业工程,其他专业工程,,,2026-08-28,2026-06-30,2026Q2,1.8174033879,-49.6524777453,0.2345,-0.19904639079999997,-0.2948363254,-254.491557420568,-0.9393859609999999,2.0164,0.066,-1.69,12.90531299
003002.SZ,壶化股份,基础化工,化学制品,民爆制品,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,5.6917772236,-8.9137316577,2.106,0.6010897829,0.5348827838,-42.637355640874,0.6011359592000001,4.7018,0.2981,3.85,37.0002817726
003003.SZ,天元股份,轻工制造,包装印刷,综合包装,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,4.7260998887,-4.8970616206,0.9883,0.2944055226,0.2516639436,-14.586511343433,0.582332885,4.8346,0.1115,2.27,20.9107043984
003004.SZ,声迅股份,计算机,计算机设备,安防设备,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,0.9896693690999999,36.0328120006,0.2998,-0.1462395491,-0.1474037275,-29.034890443565,-0.12170323529999999,,0.0154,-2.1,30.2942544208
003005.SZ,竞业达,计算机,IT服务Ⅱ,IT服务Ⅲ,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,1.1224236178,-5.1038820326,0.5548,-0.7436687748,-0.7481032864,-250.005718505016,-1.1741164113,1.9646,0.1066,-4.13,49.4243679305
003006.SZ,百亚股份,美容护理,个护用品,生活用纸,深交所主板A股,,2026-08-22,2026-06-30,2026Q2,18.70427764,6.0393414143,10.7626,1.7897545,1.70168583,-6.743399963593,1.85991983,20.6148,0.6019,11.76,57.5409994288
003007.SZ,直真科技,计算机,软件开发,垂直应用软件,,,2026-08-25,2026-06-30,2026Q2,2.6515783681,150.0652804909,0.9744,-0.2554283166,-0.2567118185,41.730472818561,0.8195910539,2.674,2.8938,-2.32,36.7477218747
003008.SZ,开普检测,社会服务,专业服务,检测服务,深交所主板A股,,2026-08-20,2026-06-30,2026Q2,0.9622354795999999,-13.5700014032,0.6077,0.3272265765,0.2673066751,-31.225781743244,0.49198715229999995,1.0658,0.1276,3.06,63.1520049908
003009.SZ,中天火箭,国防军工,航天装备Ⅱ,航天装备Ⅲ,深交所主板A股,,2026-08-20,2026-06-30,2026Q2,3.8256444467,27.0460152283,0.8164,0.16934481559999998,0.11914192259999999,1070.46422933262,-0.540623203,3.0082,0.5724,0.96,21.3399795871
003010.SZ,若羽臣,商贸零售,互联网电商,电商服务,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,22.8560133475,73.2873669929,14.9639,1.6745357907,1.5949433483000002,128.647152081344,2.3744898759999997,24.8864,0.1012,20.85,65.4704775272
003011.SZ,海象新材,轻工制造,家居用品,瓷砖地板,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,5.708997431499999,-5.4537072023,1.5652,0.3733745468,0.3533757297,-44.002050183593,1.0242314176,5.2094,0.1425,2.63,27.4155251912
003012.SZ,东鹏控股,轻工制造,家居用品,瓷砖地板,,,2026-08-29,2026-06-30,2026Q2,24.169272052199997,-17.6164948516,6.3284,0.2826251295,0.1534852901,-92.341609060663,1.9920273016999999,29.6614,1.4477,0.38,26.1836630736
003013.SZ,地铁设计,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ,深交所主板A股,,2026-08-25,2026-06-30,2026Q2,13.1098561423,-14.0784636087,4.457,1.4407148467,1.4373491043000002,-33.507419683227,-6.821923306,8.1348,0.7285,4.42,33.9970158972
003015.SZ,日久光电,电子,光学光电子,光学元件,深交所主板A股,,2026-08-14,2026-06-30,2026Q2,3.1991097876,5.9107181805,1.0126,0.3476533205,0.3374691796,-23.535342133486,0.6355985166,2.4856,0.5499,3.02,31.6521641778
003016.SZ,欣贺股份,纺织服饰,服装家纺,非运动服装,,,2026-08-29,2026-06-30,2026Q2,7.6141239185,7.7193425625,5.6169,0.43591822840000005,0.34465024159999996,606.772846561336,1.2618860731000001,8.0225,0.1768,1.62,73.7690680546
003017.SZ,大洋生物,基础化工,化学原料,无机盐,,,2026-08-25,2026-06-30,2026Q2,5.5888983838,11.9323494556,1.2866,0.5746934378999999,0.5374043005,14.925956180244,0.5162578545000001,4.9217,0.901,4.94,23.0198139088
003018.SZ,金富科技,轻工制造,包装印刷,塑料包装,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,7.380777168,82.3784719133,2.6573,0.9618098383,0.9658049693999999,116.416092386489,0.17694392399999997,4.9714,0.7628,5.86,36.0023356567
003019.SZ,宸展光电,电子,光学光电子,面板,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,12.728145073599999,6.4219450419,3.1559,0.926164897,0.7883827564,-12.561636640999,-0.057366752800000004,12.9975,0.9146,5.34,24.7945600333
003020.SZ,立方制药,医药生物,化学制药,化学制剂,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,6.8425964921,-6.5776115891,4.5461,0.8820512509,0.542579681,-18.065198047978,1.6247165661,8.3371,0.6275,4.78,66.4388197616
003021.SZ,兆威机电,电力设备,电机Ⅱ,电机Ⅲ,深交所主板A股,,2026-08-15,2026-06-30,2026Q2,8.1644845612,3.7987470384,2.5112,0.7464568645999999,0.5418392354,-43.96552513491,1.3258662384,9.0123,1.284,1.72,30.757321266
003022.SZ,联泓新科,电力设备,光伏设备,光伏辅材,深交所主板A股,,2026-08-18,2026-06-30,2026Q2,53.656947410200004,84.3071289737,12.8061,4.2686550723000005,4.2492814962,165.949169392384,6.361052438400001,56.458,12.5668,5.59,23.8666692814
003023.SZ,彩虹集团,家用电器,小家电,个护小家电,深交所主板A股,,2026-08-24,2026-06-30,2026Q2,5.5400473338,2.1751995631,2.2797,0.23441244039999998,0.2245856159,-58.880127575211,0.8433751323,6.9747,0.3757,1.49,41.1488693191
003025.SZ,思进智能,机械设备,通用设备,机床工具,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,3.4966096833,4.5163296993,1.3542,0.6852880661,0.6581103478,-4.776539639223,0.6621133793,2.3473,0.5294,5.31,38.7284196537
003026.SZ,中晶科技,电子,半导体,半导体材料,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,2.6780700381,23.3029489351,1.2055,0.41556939299999995,0.3997277481,67.566349886664,0.118189001,1.6114,0.1136,6.08,45.0124091659
003027.SZ,同兴科技,环保,环境治理,大气治理,深交所主板A股,,2026-08-24,2026-06-30,2026Q2,2.2946115275,-43.3320416324,0.6305,0.18177695030000002,0.1506840004,-70.085943360047,0.7510820742000001,2.9543,0.256,1.07,27.4776113056
003028.SZ,振邦智能,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,深交所主板A股,,2026-08-22,2026-06-30,2026Q2,7.192514314299999,11.0162422853,1.0609,0.1671532049,0.0809825509,-84.748710445873,-1.1756132078000001,6.4103,0.2178,0.96,14.7503825441
003029.SZ,吉大正元,计算机,软件开发,垂直应用软件,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,1.4285812372,-19.4071186234,0.7637,-0.3510277958,-0.3843547072,14.318721833943,0.1825433632,2.5437,0.2352,-3.44,53.4577114002
003030.SZ,祖名股份,农林牧渔,农产品加工,其他农产品加工,,,2026-08-28,2026-06-30,2026Q2,10.1266434411,9.9831051384,2.1919,-0.24356879760000003,-0.24129434519999998,-135.487297213018,0.5764943111,11.7278,0.5796,-2.45,21.6452065716
003031.SZ,中瓷电子,通信,通信设备,通信终端及配件,,,2026-08-25,2026-06-30,2026Q2,22.108009742300002,54.762730201,7.0892,4.0273414125,3.7989248153,44.307922787917,4.3302220129,16.4477,3.7709,6.02,32.0661051733
003032.SZ,传智教育,社会服务,教育,培训教育,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,2.602768291,59.6629196377,1.5382,0.3441805843,0.2532880395,334.303197433356,0.8864006033,3.0542,0.8101,2.9,59.1003465779
003033.SZ,征和工业,汽车,摩托车及其他,摩托车,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,9.784419779,8.0985536541,2.4074,0.7007866902,0.6707008787,5.975545356943,0.7328983788,7.735,0.9104,4.83,24.6048286631
003035.SZ,南网能源,公用事业,电力,电能综合服务,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,17.393146761700002,8.4768049941,6.2637,2.2651065906,2.2294871128000002,5.844426038059,6.4311140435,15.8981,6.2327,3.21,36.0123268775
003036.SZ,泰坦股份,机械设备,专用设备,纺织服装设备,深交所主板A股,,2026-08-21,2026-06-30,2026Q2,8.219477879600001,20.4829683596,1.2599,0.3066659549,0.1347141379,-37.931377572796,-2.3110536650999998,7.3652,0.2554,2.06,15.328737839
003037.SZ,三和管桩,建筑材料,水泥,水泥制品,深交所主板A股,,2026-08-28,2026-06-30,2026Q2,27.4469173588,-9.6969686941,3.2831,0.1501680227,0.039435549900000005,-91.902699819311,-2.25809624,19.4578,0.776,0.54,11.9617270802
003038.SZ,鑫铂股份,有色金属,工业金属,铝,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,46.547111774799994,16.4924866584,1.7926,-0.5263952512,-0.9875481240999999,-734.354061392323,-4.4420311824,44.6733,4.0965,-1.89,3.851236462
003039.SZ,顺控发展,环保,环境治理,水务及水治理,,,2026-08-25,2026-06-30,2026Q2,11.0871324481,5.2919748713,4.6747,1.2736934856,1.1906493504,4.149683607019,2.137589562,9.826,1.4642,4.29,42.1631830501
003040.SZ,楚天龙,通信,通信设备,通信终端及配件,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,3.1907502208,-30.2134803867,0.5838,-0.6212421212,-0.6568504752000001,-58.933779685749,-1.154724546,,0.1872,-4.37,18.2975838439
003041.SZ,真爱美家,纺织服饰,服装家纺,家纺,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,4.0785336910000005,4.6142142163,0.879,0.1760392763,0.13765541369999998,-50.55632034339,-0.2406461893,3.7742,0.7282,1.19,21.5519538637
003042.SZ,中农联合,基础化工,农化制品,农药,深交所主板A股,,2026-08-29,2026-06-30,2026Q2,11.459745901400002,7.6862897865,1.39,-0.4232430322,-0.445997085,-2270.66563726475,-0.30331580539999997,6.7512,0.1135,-3.53,12.1292197895
003043.SZ,华亚智能,电子,半导体,半导体设备,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,4.6985738813,8.3223648583,1.3517,0.3620185968,0.3270849788,26.166160218511,0.8349886370999999,4.8296,0.3125,1.97,28.7690279146
003816.SZ,中国广核,公用事业,电力,核力发电,深交所主板A股,,2026-08-26,2026-06-30,2026Q2,314.8328727573,-2.7578083082,143.3828,61.050806898999994,55.768102347399996,-0.489316208047,133.3188413942,,268.1388,4.6,45.5425165845
300001.SZ,特锐德,电力设备,电网设备,输变电设备,,,2026-08-25,2026-06-30,2026Q2,66.3532103729,6.0711447215,17.7655,4.2752427627,3.5013830071,40.046894004102,-4.1047854361,63.536,2.2697,4.88,26.7741180613
300002.SZ,神州泰岳,传媒,游戏Ⅱ,游戏Ⅲ,,,2026-08-28,2026-06-30,2026Q2,32.3383590061,20.453892238,14.1904,3.8193354908,3.6554833906,-25.07815512934,4.6448008831,30.3723,0.4609,4.88,43.8810017105
300003.SZ,乐普医疗,医药生物,医疗器械,医疗耗材,深交所创业板A股,,2026-08-22,2026-06-30,2026Q2,32.1419409231,-4.605899425,19.5605,4.9947560979,4.8075580013999994,-27.399748699761,6.3256880991,28.985,5.8144,3.05,60.8567076718
300004.SZ,南风股份,机械设备,专用设备,其他专用设备,,,2026-08-26,2026-06-30,2026Q2,2.0940486552,-22.8835318974,0.4404,-0.0734833654,-0.0756519075,-134.472559323024,-1.3980783996000001,1.1517,0.1257,-0.41,21.0324296528
300005.SZ,探路者,纺织服饰,服装家纺,运动服装,深交所创业板A股,,2026-08-22,2026-06-30,2026Q2,9.2948028376,42.3379638098,4.2062,0.5125305427,0.4585536384,191.047727785093,-0.43296917770000004,10.4191,0.2704,2.54,45.2536574427
300006.SZ,莱美药业,医药生物,化学制药,化学制剂,深交所创业板A股,,2026-08-21,2026-06-30,2026Q2,3.5044283747000002,-7.0921014482,1.8189,-0.2341747167,-0.2577490844,20.036187490524,0.2381891723,4.1672,0.1236,-1.34,51.9034699334
300007.SZ,汉威科技,机械设备,通用设备,仪器仪表,,,2026-08-29,2026-06-30,2026Q2,10.6629549954,-9.400064693,4.0037,0.680495573,0.5976982345,136.828569147133,-1.5569692115,8.2608,0.8692,2.3,37.548170272
300008.SZ,天海防务,国防军工,航海装备Ⅱ,航海装备Ⅲ,,,2026-08-28,2026-06-30,2026Q2,22.351741929099997,21.268399712,4.7516,1.8260331402,1.7951718673,44.137339130582,0.5619531461999999,30.5364,0.286,7.29,21.2583267307
300009.SZ,安科生物,医药生物,生物制品,其他生物制品,,,2026-08-26,2026-06-30,2026Q2,10.978947168800001,-15.0359841463,8.3237,3.3233054107999997,3.1886664709,-6.732345180513,2.7249688357,11.0259,0.4358,7.91,75.8153295459
300010.SZ,ST豆神,社会服务,教育,教育运营及其他,,,2026-08-28,2026-06-30,2026Q2,5.2543405126,16.9538676512,3.6222,-0.24394038699999998,-0.2727098651,-140.469638507932,-0.7439698422,5.9997,0.2265,-1.38,68.9363936504
300011.SZ,鼎汉技术,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,深交所创业板A股,,2026-08-25,2026-06-30,2026Q2,6.6483922452,-7.7286527997,1.7146,-0.14717157150000001,-0.1617361542,-525.29486442189,-0.6616245328,5.7236,0.0354,-0.97,25.7901878524
300012.SZ,华测检测,社会服务,专业服务,检测服务,深交所创业板A股,,2026-08-17,2026-06-30,2026Q2,34.293932511,15.8598162158,16.9354,5.6368378704,5.2865888909,20.320417550815,4.3760311427,34.2031,5.2151,7.14,49.3831923168
300013.SZ,新宁物流,交通运输,物流,端到端供应链服务,深交所创业板A股,,2026-08-26,2026-06-30,2026Q2,8.9957851635,301.9037788661,0.5814,0.1660242737,0.0366227716,127.602269100501,-0.7179772267,8.8802,0.0196,9.08,6.4628282116
300014.SZ,亿纬锂能,电力设备,电池,锂电池,深交所创业板A股,,2026-08-20,2026-06-30,2026Q2,456.91465298910003,62.2015350628,65.3878,33.0123056292,24.514821103000003,111.889152474068,-3.8792072212,316.7886,53.4304,7.24,14.3107269459
300015.SZ,爱尔眼科,医药生物,医疗服务,医院,,,2026-08-28,2026-06-30,2026Q2,119.45704579950001,3.8113544558,55.0908,13.5702644897,15.1456350748,-25.753257374374,29.225430714899996,118.964,6.2118,6.04,46.1176635603
300016.SZ,北陆药业,医药生物,化学制药,化学制剂,,,2026-08-25,2026-06-30,2026Q2,6.7333052705,15.2551009323,2.9526,0.7975214725,0.7343135411,146.930900661995,1.3378575965000001,7.4951,0.7464,3.4,43.850107228
300017.SZ,网宿科技,计算机,IT服务Ⅱ,IT服务Ⅲ,深交所创业板A股,,2026-08-15,2026-06-30,2026Q2,23.1811325838,-1.3807909051,8.3264,3.4789936176999996,2.4088071794,-7.850006094936,3.6478167358999998,23.4528,1.4932,3.24,35.9188599151
300018.SZ,中元股份,电力设备,电网设备,电网自动化设备,深交所创业板A股,,2026-08-18,2026-06-30,2026Q2,2.5859098822,9.0475622539,1.2519,0.5765537901,0.5871664521,1.892052834666,-0.12634106609999998,3.0355,0.4763,4.01,48.4142056271
300019.SZ,硅宝科技,基础化工,化学制品,有机硅,深交所创业板A股,,2026-08-22,2026-06-30,2026Q2,17.908316193599997,4.904860579,3.1755,0.9132571962999999,0.8355762627,-36.476767562032,-1.4936395080000002,13.2512,0.467,3.36,17.7320845856
300020.SZ,ST银江,计算机,IT服务Ⅱ,IT服务Ⅲ,深交所风险警示板A股,,2026-08-28,2026-06-30,2026Q2,0.6603305415999999,-45.6502689323,0.0052,-5.5076303403999995,-5.5078962461000005,-70.212857367608,0.0981876493,1.7688,0.0084,-48.75,0.7900000032
300021.SZ,大禹节水,农林牧渔,农业综合Ⅱ,农业综合Ⅲ,,,2026-08-26,2026-06-30,2026Q2,15.8584085658,24.2680799772,3.2601,-0.011079254699999999,0.0441377796,1.552879856115,-5.6886233033,18.7076,0.4483,-0.04,20.557748552
300022.SZ,吉峰科技,商贸零售,专业连锁Ⅱ,专业连锁Ⅲ,,,2026-08-25,2026-06-30,2026Q2,16.0409781921,9.7566252832,1.6896,0.0549477704,0.0336673953,14.276036123091,1.0206366886,15.9316,0.0553,1.08,10.5330493506
300024.SZ,机器人,机械设备,自动化设备,机器人,深交所创业板A股,,2026-08-24,2026-06-30,2026Q2,14.513840748599998,-12.5721968565,2.3987,-1.8909357968,-2.1245164455000003,-74.202082810102,-4.3325265222,18.6413,0.9541,-4.61,16.5272195565
300025.SZ,华星创业,通信,通信服务,通信工程及服务,,,2026-08-26,2026-06-30,2026Q2,2.6258441544999997,-10.330775143,0.3581,-0.1864009261,-0.1762273904,31.236587599837,-0.2898724008,3.1394,0.0181,-4.42,13.639374903
300026.SZ,红日药业,医药生物,中药Ⅱ,中药Ⅲ,,,2026-08-26,2026-06-30,2026Q2,21.879530402600004,-21.718143866,12.4683,0.7808894809,0.8071532753,16.674958228345,3.5809144133,26.2501,0.4795,0.91,56.9862029087
